Row_ID,Order_ID,Order_Date,Order_month,Order_year,Ship_Date,Ship_Mode,Shipping_duration,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_margine
5171,CA-2016-122903,27-05-2016,May,2016,29-05-2016,Second Class,2,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205    ,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.90,5.00,0%,700.98,20%
5172,CA-2016-122903,27-05-2016,May,2016,29-05-2016,Second Class,2,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205    ,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,144.10,3.00,0%,69.18,48%
5173,CA-2016-122903,27-05-2016,May,2016,29-05-2016,Second Class,2,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205    ,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,314.60,3.00,0%,150.98,48%
5174,CA-2015-107741,08-03-2015,Mar,2015,10-03-2015,First Class,2,FC-14335,Fred Chung,Corporate,United States,Pueblo,Colorado,81001    ,West,OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.40,1.00,20%,0.89,26%
5175,CA-2017-106432,19-10-2017,Oct,2017,24-10-2017,Standard Class,5,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706    ,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",2.10,2.00,80%,-3.52,-170%
5176,CA-2017-106432,19-10-2017,Oct,2017,24-10-2017,Standard Class,5,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706    ,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.40,3.00,32%,-91.76,-28%
5177,CA-2016-148908,05-11-2016,Nov,2016,08-11-2016,First Class,3,JH-15985,Joseph Holt,Consumer,United States,San Francisco,California,94109    ,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,53.20,2.00,20%,19.97,38%
5178,CA-2016-123015,26-12-2016,Dec,2016,30-12-2016,Standard Class,4,AJ-10795,Anthony Johnson,Corporate,United States,New York City,New York,10024    ,East,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,5.00,3.00,20%,1.68,34%
5179,US-2015-120502,13-04-2015,Apr,2015,19-04-2015,Standard Class,6,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036    ,West,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,37.70,2.00,0%,15.83,42%
5180,US-2015-120502,13-04-2015,Apr,2015,19-04-2015,Standard Class,6,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036    ,West,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,258.60,2.00,20%,19.39,8%
5181,US-2015-120502,13-04-2015,Apr,2015,19-04-2015,Standard Class,6,BT-11395,Bill Tyler,Corporate,United States,Los Angeles,California,90036    ,West,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.80,2.00,0%,29.58,39%
5182,CA-2017-108749,12-09-2017,Sep,2017,15-09-2017,First Class,3,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895    ,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,45.40,7.00,0%,21.77,48%
5183,CA-2017-108749,12-09-2017,Sep,2017,15-09-2017,First Class,3,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895    ,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,45.80,3.00,0%,22.89,50%
5184,CA-2017-163335,24-09-2017,Sep,2017,27-09-2017,First Class,3,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907    ,South,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,40.30,3.00,0%,10.07,25%
5185,CA-2017-163335,24-09-2017,Sep,2017,27-09-2017,First Class,3,AG-10675,Anna Gayman,Consumer,United States,Columbus,Georgia,31907    ,South,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,38.70,7.00,0%,17.81,46%
5186,CA-2015-134719,10-10-2015,Oct,2015,15-10-2015,Standard Class,5,JD-15790,John Dryer,Consumer,United States,Jacksonville,Florida,32216    ,South,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.60,6.00,20%,-337.81,-19%
5187,US-2015-154389,27-11-2015,Nov,2015,03-12-2015,Standard Class,6,EH-14125,Eugene Hildebrand,Home Office,United States,Philadelphia,Pennsylvania,19140    ,East,TEC-PH-10002789,Technology,Phones,LG Exalt,748.80,8.00,40%,-162.23,-22%
5188,CA-2015-115567,13-09-2015,Sep,2015,18-09-2015,Standard Class,5,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201    ,Central,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,200.00,4.00,0%,16.00,8%
5189,CA-2015-115567,13-09-2015,Sep,2015,18-09-2015,Standard Class,5,ZC-21910,Zuschuss Carroll,Consumer,United States,Columbus,Indiana,47201    ,Central,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1516.20,7.00,0%,394.21,26%
5190,US-2017-136679,14-11-2017,Nov,2017,18-11-2017,Standard Class,4,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,77506    ,Central,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,168.00,6.00,20%,-27.29,-16%
5191,US-2017-136679,14-11-2017,Nov,2017,18-11-2017,Standard Class,4,XP-21865,Xylona Preis,Consumer,United States,Pasadena,Texas,77506    ,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.00,2.00,20%,4.50,10%
5192,US-2017-141943,05-05-2017,May,2017,09-05-2017,Standard Class,4,DK-12985,Darren Koutras,Consumer,United States,San Francisco,California,94122    ,West,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",23.20,2.00,0%,11.58,50%
5193,CA-2014-101560,28-11-2014,Nov,2014,01-12-2014,Second Class,3,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203    ,South,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,397.60,5.00,0%,43.74,11%
5194,CA-2014-101560,28-11-2014,Nov,2014,01-12-2014,Second Class,3,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203    ,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,86.00,7.00,0%,40.40,47%
5195,CA-2014-101560,28-11-2014,Nov,2014,01-12-2014,Second Class,3,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203    ,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,13.10,4.00,0%,4.33,33%
5196,CA-2014-101560,28-11-2014,Nov,2014,01-12-2014,Second Class,3,CS-12250,Chris Selesnick,Corporate,United States,Columbia,South Carolina,29203    ,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",45.70,3.00,0%,22.37,49%
5197,CA-2014-159709,10-05-2014,May,2014,15-05-2014,Standard Class,5,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031    ,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",158.10,3.00,0%,77.48,49%
5198,CA-2014-159709,10-05-2014,May,2014,15-05-2014,Standard Class,5,AI-10855,Arianne Irving,Consumer,United States,Kent,Washington,98031    ,West,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.60,5.00,20%,4.36,10%
5199,CA-2016-103982,03-03-2016,Mar,2016,08-03-2016,Standard Class,5,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664    ,Central,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,3930.10,3.00,20%,-786.01,-20%
5200,CA-2016-103982,03-03-2016,Mar,2016,08-03-2016,Standard Class,5,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664    ,Central,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.30,1.00,20%,0.78,34%
5201,CA-2016-103982,03-03-2016,Mar,2016,08-03-2016,Standard Class,5,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664    ,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,432.00,3.00,20%,32.40,8%
5202,CA-2016-103982,03-03-2016,Mar,2016,08-03-2016,Standard Class,5,AA-10315,Alex Avila,Consumer,United States,Round Rock,Texas,78664    ,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",41.70,7.00,20%,5.74,14%
5203,CA-2015-142454,15-08-2015,Aug,2015,19-08-2015,Standard Class,4,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601    ,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104.20,7.00,0%,28.14,27%
5204,CA-2015-142454,15-08-2015,Aug,2015,19-08-2015,Standard Class,4,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601    ,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70.30,3.00,0%,18.97,27%
5205,CA-2015-102015,12-09-2015,Sep,2015,18-09-2015,Standard Class,6,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021    ,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",9.30,2.00,0%,3.06,33%
5206,CA-2015-102015,12-09-2015,Sep,2015,18-09-2015,Standard Class,6,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021    ,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",106.00,2.00,0%,4.24,4%
5207,CA-2015-102015,12-09-2015,Sep,2015,18-09-2015,Standard Class,6,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021    ,East,OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.20,1.00,0%,0.58,47%
5208,CA-2015-102015,12-09-2015,Sep,2015,18-09-2015,Standard Class,6,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021    ,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,20.70,2.00,0%,9.94,48%
5209,CA-2015-102015,12-09-2015,Sep,2015,18-09-2015,Standard Class,6,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021    ,East,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),28.90,5.00,0%,14.16,49%
5210,CA-2015-102015,12-09-2015,Sep,2015,18-09-2015,Standard Class,6,TM-21010,Tamara Manning,Consumer,United States,Auburn,New York,13021    ,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",27.20,1.00,0%,12.77,47%
5211,CA-2015-156755,12-01-2015,Jan,2015,18-01-2015,Standard Class,6,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711    ,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.20,3.00,0%,120.95,26%
5212,CA-2015-130876,12-05-2015,May,2015,16-05-2015,Second Class,4,AZ-10750,Annie Zypern,Consumer,United States,New York City,New York,10024    ,East,OFF-ST-10004258,Office Supplies,Storage,Portable Personal File Box,36.60,3.00,0%,9.89,27%
5213,CA-2016-145898,26-09-2016,Sep,2016,26-09-2016,Same Day,0,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374    ,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.50,3.00,0%,13.89,27%
5214,CA-2016-145898,26-09-2016,Sep,2016,26-09-2016,Same Day,0,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374    ,West,OFF-LA-10000262,Office Supplies,Labels,Avery 494,7.80,3.00,0%,3.60,46%
5215,CA-2016-145898,26-09-2016,Sep,2016,26-09-2016,Same Day,0,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374    ,West,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.40,5.00,0%,13.45,38%
5216,CA-2016-145898,26-09-2016,Sep,2016,26-09-2016,Same Day,0,CM-12445,Chuck Magee,Consumer,United States,Redlands,California,92374    ,West,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),29.90,5.00,0%,13.46,45%
5217,US-2017-159562,09-09-2017,Sep,2017,15-09-2017,Standard Class,6,JB-16000,Joy Bell-,Consumer,United States,Roseville,Michigan,48066    ,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.50,2.00,0%,8.22,47%
5218,CA-2017-134635,15-04-2017,Apr,2017,17-04-2017,Second Class,2,NS-18640,Noel Staavos,Corporate,United States,Los Angeles,California,90049    ,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,79.10,3.00,0%,36.40,46%
5219,CA-2017-167080,10-06-2017,Jun,2017,14-06-2017,Standard Class,4,LC-16930,Linda Cazamias,Corporate,United States,New York City,New York,10011    ,East,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,8.40,5.00,0%,4.20,50%
5220,CA-2017-145653,01-09-2017,Sep,2017,01-09-2017,Same Day,0,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205    ,Central,FUR-CH-10004875,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,498.30,7.00,0%,134.53,27%
5221,CA-2014-140487,14-06-2014,Jun,2014,20-06-2014,Standard Class,6,SR-20425,Sharelle Roach,Home Office,United States,Detroit,Michigan,48234    ,Central,FUR-BO-10000711,Furniture,Bookcases,"Hon Metal Bookcases, Gray",212.90,3.00,0%,57.49,27%
5222,CA-2017-117401,18-05-2017,May,2017,22-05-2017,Second Class,4,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807    ,Central,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,706.90,7.00,0%,197.92,28%
5223,CA-2017-117401,18-05-2017,May,2017,22-05-2017,Second Class,4,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807    ,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,115.00,5.00,0%,2.30,2%
5224,CA-2017-117401,18-05-2017,May,2017,22-05-2017,Second Class,4,PP-18955,Paul Prost,Home Office,United States,Springfield,Missouri,65807    ,Central,OFF-BI-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",43.20,7.00,0%,20.73,48%
5225,US-2017-109582,12-09-2017,Sep,2017,17-09-2017,Second Class,5,JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036    ,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.40,3.00,0%,79.89,48%
5226,CA-2016-119865,21-06-2016,Jun,2016,26-06-2016,Standard Class,5,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011    ,East,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,36.60,5.00,20%,12.80,35%
5227,CA-2016-119865,21-06-2016,Jun,2016,26-06-2016,Standard Class,5,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011    ,East,OFF-BI-10003007,Office Supplies,Binders,"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",186.10,6.00,20%,60.50,33%
5228,CA-2016-119865,21-06-2016,Jun,2016,26-06-2016,Standard Class,5,AS-10090,Adam Shillingsburg,Consumer,United States,New York City,New York,10011    ,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,353.60,2.00,20%,-44.20,-13%
5229,US-2014-147648,26-11-2014,Nov,2014,01-12-2014,Standard Class,5,LS-16975,Lindsay Shagiari,Home Office,United States,San Francisco,California,94109    ,West,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,82.00,2.00,0%,40.17,49%
5230,CA-2017-124436,19-03-2017,Mar,2017,22-03-2017,Second Class,3,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727    ,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,14.60,2.00,20%,5.12,35%
5231,CA-2017-124436,19-03-2017,Mar,2017,22-03-2017,Second Class,3,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727    ,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,697.20,5.00,20%,8.71,1%
5232,CA-2017-124436,19-03-2017,Mar,2017,22-03-2017,Second Class,3,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727    ,West,FUR-FU-10001185,Furniture,Furnishings,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2",30.90,1.00,0%,12.68,41%
5233,CA-2017-124436,19-03-2017,Mar,2017,22-03-2017,Second Class,3,SA-20830,Sue Ann Reed,Consumer,United States,Fresno,California,93727    ,West,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",27.50,7.00,20%,9.28,34%
5234,CA-2014-115084,18-10-2014,Oct,2014,22-10-2014,Standard Class,4,LS-17200,Luke Schmidt,Corporate,United States,Texarkana,Arkansas,71854    ,South,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,605.30,6.00,0%,145.28,24%
5235,CA-2017-131037,22-08-2017,Aug,2017,23-08-2017,First Class,1,TM-21490,Tony Molinari,Consumer,United States,San Francisco,California,94110    ,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,210.00,1.00,20%,2.63,1%
5236,CA-2016-111143,19-11-2016,Nov,2016,22-11-2016,First Class,3,TT-21265,Tim Taslimi,Corporate,United States,Indianapolis,Indiana,46203    ,Central,OFF-AP-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,55.00,3.00,0%,15.94,29%
5237,CA-2014-166744,20-09-2014,Sep,2014,24-09-2014,Standard Class,4,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044    ,East,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.20,3.00,0%,50.91,31%
5238,CA-2014-166744,20-09-2014,Sep,2014,24-09-2014,Standard Class,4,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044    ,East,FUR-BO-10001337,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.90,3.00,0%,36.29,10%
5239,CA-2014-166744,20-09-2014,Sep,2014,24-09-2014,Standard Class,4,DN-13690,Duane Noonan,Consumer,United States,Columbia,Maryland,21044    ,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,60.00,2.00,0%,26.39,44%
5240,CA-2016-116561,11-09-2016,Sep,2016,17-09-2016,Standard Class,6,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123    ,West,OFF-ST-10004186,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",332.90,3.00,0%,6.66,2%
5241,CA-2016-116561,11-09-2016,Sep,2016,17-09-2016,Standard Class,6,EB-14110,Eugene Barchas,Consumer,United States,San Jose,California,95123    ,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,39.90,2.00,20%,12.96,33%
5242,CA-2016-110730,23-09-2016,Sep,2016,26-09-2016,Second Class,3,CM-11815,Candace McMahon,Corporate,United States,Seattle,Washington,98115    ,West,OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,13.70,2.00,0%,3.69,27%
5243,CA-2017-146367,04-08-2017,Aug,2017,08-08-2017,Standard Class,4,HM-14860,Harry Marie,Corporate,United States,Carrollton,Texas,75007    ,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3.30,3.00,80%,-5.64,-170%
5244,CA-2016-149454,25-07-2016,Jul,2016,26-07-2016,First Class,1,KM-16375,Katherine Murray,Home Office,United States,Arlington,Virginia,22204    ,South,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",10.40,1.00,0%,4.80,46%
5245,CA-2016-156265,02-08-2016,Aug,2016,04-08-2016,Second Class,2,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032    ,West,FUR-TA-10001691,Furniture,Tables,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.50,2.00,20%,15.35,11%
5246,CA-2016-156265,02-08-2016,Aug,2016,04-08-2016,Second Class,2,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032    ,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,333.60,3.00,20%,33.36,10%
5247,CA-2016-156265,02-08-2016,Aug,2016,04-08-2016,Second Class,2,BF-11020,Barry Französisch,Corporate,United States,Los Angeles,California,90032    ,West,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,12.50,2.00,20%,4.70,38%
5248,US-2015-168914,21-05-2015,May,2015,27-05-2015,Standard Class,6,JE-15745,Joel Eaton,Consumer,United States,Frankfort,Illinois,60423    ,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,20.80,8.00,80%,-52.96,-255%
5249,US-2017-110989,03-11-2017,Nov,2017,05-11-2017,Second Class,2,EJ-14155,Eva Jacobs,Consumer,United States,Seattle,Washington,98105    ,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,43.50,3.00,0%,10.88,25%
5250,CA-2015-106215,16-04-2015,Apr,2015,21-04-2015,Standard Class,5,BN-11470,Brad Norvell,Corporate,United States,Philadelphia,Pennsylvania,19143    ,East,OFF-FA-10001229,Office Supplies,Fasteners,Staples,12.60,4.00,20%,4.09,33%
